dataset,group,c,k,EPS,algorithm,num,div,time
adult_small,Race,5,10,0.001,scalable_fmmd_ILP,6,3.9856107704457293,7.4543742860114435
adult_small,Race,5,10,0.001,scalable_fmmd_ILP,7,4.0464314145198355,3.6346124109986704
adult_small,Race,5,10,0.001,scalable_fmmd_ILP,8,4.141744734400951,7.762257695998414
adult_small,Race,5,10,0.001,scalable_fmmd_ILP,9,3.9218867320215915,8.023588971991558
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,0,4.205880009318739,1.193739235997782
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,1,3.939983540282624,1.3497704550100025
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,2,4.205880009318739,1.5969375879940344
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,3,3.7785538544425963,1.9539346719975583
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,4,4.4215148867649425,0.9274710059980862
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,5,3.6787208579132504,2.0131944439926883
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,6,3.89654568619861,1.6715171149990056
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,7,3.954312584286806,1.1751832580048358
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,8,4.141744734400951,0.8874206540058367
adult_small,Race,5,10,0.005,scalable_fmmd_ILP,9,4.4215148867649425,0.32468307300587185
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,0,4.057281501324871,1.0632534100004705
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,1,4.032589673050061,0.5389783099963097
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,2,4.032589673050061,0.8742301019956358
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,3,4.161500543357287,0.45171987800858915
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,4,3.955528850336324,0.7346969219943276
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,5,4.378221649057754,0.5348728410026524
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,6,4.4215148867649425,0.20770007200189866
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,7,3.89654568619861,0.8211071979894768
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,8,3.783384622576721,1.1928753910033265
adult_small,Race,5,10,0.01,scalable_fmmd_ILP,9,3.8414729767887215,0.9696040830021957
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,0,3.7785538544425963,0.29534665000392124
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,1,4.362468722719741,0.20732233599119354
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,2,3.790822836748639,0.33408943699032534
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,3,3.7785538544425963,0.29359966199263
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,4,4.16663211432243,0.20677894000255037
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,5,4.147550131865919,0.28646016800485086
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,6,3.7785538544425963,0.2536896829988109
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,7,4.378221649057754,0.12769580900203437
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,8,4.301089547236839,0.20678270600910764
adult_small,Race,5,10,0.05,scalable_fmmd_ILP,9,3.6787208579132504,0.2520664570038207
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,0,3.748977666421207,0.21111550100613385
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,1,4.141744734400951,0.16703467899060342
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,2,3.939983540282624,0.17129557998850942
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,3,3.7785538544425963,0.1686578350054333
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,4,3.7785538544425963,0.16521166000165977
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,5,3.8182613681796327,0.1706482989975484
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,6,4.4056038852400246,0.12604243599344045
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,7,3.89654568619861,0.12776411599770654
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,8,4.103677951878047,0.12691281399747822
adult_small,Race,5,10,0.1,scalable_fmmd_ILP,9,3.9856107704457293,0.1677618590038037
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,0,2.553453287906399,0.13254552899161354
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,1,2.4787347364205794,0.1336934369901428
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,2,3.0495180097528523,0.13229848799528554
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,3,3.110070044030842,0.12903592399379704
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,4,2.553453287906399,0.13337477098684758
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,5,2.531206390079837,0.13368798699229956
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,6,2.553453287906399,0.13291891799599398
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,7,2.553453287906399,0.1347093360091094
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,8,2.5773380505263566,0.13228007299767341
adult_small,Race,5,10,0.5,scalable_fmmd_ILP,9,2.556939140189496,0.13102978399547283
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,0,3.0849193992778807,16.07650841299619
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,1,2.4132870191891804,26.74626044598699
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,2,3.0849193992778807,16.429498192999745
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,3,3.1235063339572404,17.99472403600521
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,4,3.124100407230376,17.65730002199416
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,5,3.0849193992778807,18.414994698992814
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,6,3.0849193992778807,18.3119297719968
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,7,3.124100407230376,13.885382377993665
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,8,2.435651707842687,29.653595431998838
adult_small,Both,10,10,0.001,scalable_fmmd_ILP,9,2.435651707842687,28.877157807000913
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,0,3.0849193992778807,3.7897887309954967
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,1,3.0849193992778807,3.2354392989946064
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,2,3.0849193992778807,3.4667519369977526
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,3,3.124100407230376,3.8909860660060076
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,4,2.435651707842687,5.9632854419905925
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,5,2.435651707842687,5.651830681992578
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,6,2.435651707842687,5.736296971997945
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,7,3.124100407230376,3.579091823005001
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,8,3.02730031052603,3.7850136490014847
adult_small,Both,10,10,0.005,scalable_fmmd_ILP,9,3.0849193992778807,3.7172499209991656
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,0,2.9239197165081325,2.4355579630064312
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,1,3.124100407230376,1.682885680012987
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,2,3.0849193992778807,1.9464003890025197
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,3,3.0849193992778807,1.7066957039933186
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,4,2.4132870191891804,2.8954370730061783
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,5,3.0849193992778807,1.8522588730120333
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,6,3.0849193992778807,1.6362501300027361
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,7,3.124100407230376,1.8214480829919921
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,8,3.0849193992778807,1.9179887270001927
adult_small,Both,10,10,0.01,scalable_fmmd_ILP,9,3.02730031052603,1.9357468620000873
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,0,3.0849193992778807,0.4373237210093066
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,1,2.6554622105946075,0.603972488999716
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,2,2.4132870191891804,0.6752229080011602
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,3,2.425607780800103,0.6906508870015386
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,4,2.4132870191891804,0.6998871620016871
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,5,3.124100407230376,0.5489524959994014
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,6,2.4132870191891804,0.6506497359951027
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,7,3.083776532262674,0.37918624898884445
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,8,3.0849193992778807,0.4967423400084954
adult_small,Both,10,10,0.05,scalable_fmmd_ILP,9,2.425607780800103,0.6130284279934131
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,0,2.4132870191891804,0.39950990201032255
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,1,3.0849193992778807,0.2916551950038411
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,2,2.2766901289883523,0.39404613299120683
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,3,3.0849193992778807,0.2997604859992862
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,4,3.0849193992778807,0.2585234849975677
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,5,2.6554622105946075,0.3094659399939701
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,6,3.0849193992778807,0.25991380598861724
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,7,3.0849193992778807,0.2623208270088071
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,8,2.4132870191891804,0.3546825049998006
adult_small,Both,10,10,0.1,scalable_fmmd_ILP,9,3.0849193992778807,0.3031686600006651
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,0,2.4132870191891804,0.13483066399930976
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,1,2.4132870191891804,0.13626023700635415
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,2,2.4132870191891804,0.1326463080040412
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,3,2.318738743146584,0.13716864699381404
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,4,2.4132870191891804,0.13718617999984417
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,5,2.28360817896175,0.1403832100040745
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,6,2.4132870191891804,0.13527872099075466
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,7,2.4132870191891804,0.13997046700387727
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,8,2.4132870191891804,0.13646659300138708
adult_small,Both,10,10,0.5,scalable_fmmd_ILP,9,2.425607780800103,0.13732506899395958
