dataset,group,m,k,algorithm,param_eps,div,num_elem,time1,time2,time3
adult_small,Both,10,25,FairFlow,0.05,0.8050498438288285,-,-,-,0.74113764299982
adult_small,Both,10,25,fmmd_ILP,0.05,3.083776532262674,-,-,-,128.13360600300075
adult_small,Both,10,25,scalable_fmmd_ILP,0.05,2.629583895561505,-,-,-,0.8083080555981723
Adult_small,both,10,25,FairGreedyFlow,0.05,0.5876543269938252,-,-,-,0.8682468472994515
Adult_small,both,10,25,Alg2,0.05,1.6784902946969544,214.9,0.0,1.3897952699975575,1.3897952699975575
adult_small,Both,10,30,FairFlow,0.05,0.6785027117563329,-,-,-,1.0016257414012215
adult_small,Both,10,30,fmmd_ILP,0.05,2.9064841300158513,-,-,-,117.14919547000318
adult_small,Both,10,30,scalable_fmmd_ILP,0.05,2.5823238053593185,-,-,-,0.7342949252008111
Adult_small,both,10,30,FairGreedyFlow,0.05,0.48026753031802716,-,-,-,1.0290716587012867
Adult_small,both,10,30,Alg2,0.05,1.7130941436139029,237.0,0.0,1.6360307196999202,1.6360307196999202
adult_small,Both,10,35,FairFlow,0.05,0.8203810378921694,-,-,-,1.283896138498676
adult_small,Both,10,35,fmmd_ILP,0.05,2.7282857846607635,-,-,-,118.19421370900818
adult_small,Both,10,35,scalable_fmmd_ILP,0.05,2.5057408817631144,-,-,-,0.7048311577978893
Adult_small,both,10,35,FairGreedyFlow,0.05,0.46187191118712506,-,-,-,1.19592764259869
Adult_small,both,10,35,Alg2,0.05,1.6944720017247068,254.7,0.0,2.4056020848991464,2.4056020848991464
adult_small,Both,10,40,FairFlow,0.05,0.6414485509675169,-,-,-,1.6291844787017908
adult_small,Both,10,40,fmmd_ILP,0.05,2.6376961512314114,-,-,-,130.89168072100438
adult_small,Both,10,40,scalable_fmmd_ILP,0.05,2.427919214057614,-,-,-,0.712798670300981
Adult_small,both,10,40,FairGreedyFlow,0.05,0.5618330904409177,-,-,-,0.9254511109989835
Adult_small,both,10,40,Alg2,0.05,1.4211759298519409,138.6,0.0,0.8624742873013019,0.8624742873013019
adult_small,Both,10,45,FairFlow,0.05,0.6913837932120409,-,-,-,2.0252679566983716
adult_small,Both,10,45,fmmd_ILP,0.05,2.553453287906399,-,-,-,193.25583815100254
adult_small,Both,10,45,scalable_fmmd_ILP,0.05,2.3290417686018756,-,-,-,0.7833164673036663
Adult_small,both,10,45,FairGreedyFlow,0.05,0.41663711309810364,-,-,-,1.4788314476973028
Adult_small,both,10,45,Alg2,0.05,1.5603705497438838,299.1,0.0,3.1376523006008936,3.1376523006008936
adult_small,Both,10,50,FairFlow,0.05,0.6538527084431928,-,-,-,2.4597339660991566
adult_small,Both,10,50,fmmd_ILP,0.05,2.4416299749042647,-,-,-,391.93233476000023
adult_small,Both,10,50,scalable_fmmd_ILP,0.05,2.255174900827856,-,-,-,0.7697038517013425
Adult_small,both,10,50,FairGreedyFlow,0.05,0.40251052293024137,-,-,-,1.6948158913015505
Adult_small,both,10,50,Alg2,0.05,1.3922878466519726,321.5,0.0,3.837009112299711,3.837009112299711
twitter_small,Sex,3,5,FairFlow,0.05,1.2574169181886705,-,-,-,0.7139658766012872
twitter_small,Sex,3,5,fmmd_ILP,0.05,1.5828143201018101,-,-,-,2007.3087964000006
twitter_small,Sex,3,5,scalable_fmmd_ILP,0.05,1.5106346601188583,-,-,-,1.2772266958025285
Twitter_small,sex,3,5,FairGreedyFlow,0.05,1.343358026714829,-,-,-,11.775622495998686
Twitter_small,sex,3,5,Alg2,0.05,1.4655725738796122,39.0,0.0,1.4828576765969046,1.4828576765969046
twitter_small,Sex,3,10,FairFlow,0.05,1.231838834647722,-,-,-,1.4688930998017895
twitter_small,Sex,3,10,fmmd_ILP,0.05,1.507975944939932,-,-,-,3819.9388534229947
twitter_small,Sex,3,10,scalable_fmmd_ILP,0.05,1.4560856579994388,-,-,-,2.2593546402989886
Twitter_small,sex,3,10,FairGreedyFlow,0.05,1.2413431228651026,-,-,-,24.929429143200103
Twitter_small,sex,3,10,Alg2,0.05,1.3926108488431415,74.5,0.0,2.7245487290012536,2.7245487290012536
twitter_small,Sex,3,15,FairFlow,0.05,1.1815720430583814,-,-,-,2.3588514898030555
twitter_small,Sex,3,15,fmmd_ILP,0.05,1.461039092470291,-,-,-,4300.359678553999
twitter_small,Sex,3,15,scalable_fmmd_ILP,0.05,1.4078633928138058,-,-,-,3.829556533797586
Twitter_small,sex,3,15,FairGreedyFlow,0.05,1.1990643631512232,-,-,-,37.50486533440126
Twitter_small,sex,3,15,Alg2,0.05,1.3719867479136707,114.9,0.0,4.809545773900754,4.809545773900754
twitter_small,Sex,3,20,FairFlow,0.05,1.1599636088747474,-,-,-,3.3873058598022907
twitter_small,Sex,3,20,fmmd_ILP,0.05,1.4346780691796466,-,-,-,2064.3478804210026
twitter_small,Sex,3,20,scalable_fmmd_ILP,0.05,1.3957291892800545,-,-,-,4.697315137501573
Twitter_small,sex,3,20,FairGreedyFlow,0.05,1.1556110216792264,-,-,-,50.10073847379972
Twitter_small,sex,3,20,Alg2,0.05,1.3460531728048162,147.3,0.0,7.493610330000228,7.493610330000228
twitter_small,Sex,3,25,FairFlow,0.05,1.090315685879498,-,-,-,4.856192235799972
twitter_small,Sex,3,25,fmmd_ILP,0.05,1.4175799331289738,-,-,-,3041.5779172420007
twitter_small,Sex,3,25,scalable_fmmd_ILP,0.05,1.3769307987343233,-,-,-,6.185979433500324
Twitter_small,sex,3,25,FairGreedyFlow,0.05,1.1118504043155653,-,-,-,62.80172841030289
Twitter_small,sex,3,25,Alg2,0.05,1.3340678774532717,179.4,0.0,12.023621126000943,12.023621126000943
twitter_small,Sex,3,30,FairFlow,0.05,1.1185935765072323,-,-,-,5.739200621898635
twitter_small,Sex,3,30,fmmd_ILP,0.05,1.4035188847025422,-,-,-,1777.5530195480096
twitter_small,Sex,3,30,scalable_fmmd_ILP,0.05,1.3680967548540366,-,-,-,6.634145347500453
Twitter_small,sex,3,30,FairGreedyFlow,0.05,1.1061355903517995,-,-,-,75.7546230109001
Twitter_small,sex,3,30,Alg2,0.05,1.313101506817232,206.9,0.0,14.477488943601202,14.477488943601202
twitter_small,Sex,3,35,FairFlow,0.05,1.0567836894361389,-,-,-,7.1556990657001736
twitter_small,Sex,3,35,fmmd_ILP,0.05,1.3887450342566152,-,-,-,3200.7027035509964
twitter_small,Sex,3,35,scalable_fmmd_ILP,0.05,1.3569052123946743,-,-,-,7.534123007000017
Twitter_small,sex,3,35,FairGreedyFlow,0.05,1.0487001400906633,-,-,-,88.23943470640225
Twitter_small,sex,3,35,Alg2,0.05,1.3051195968756297,239.1,0.0,21.639048699200792,21.639048699200792
twitter_small,Sex,3,40,FairFlow,0.05,1.0456379994209113,-,-,-,8.647416384702955
twitter_small,Sex,3,40,fmmd_ILP,0.05,1.374953383415848,-,-,-,2366.487997289005
twitter_small,Sex,3,40,scalable_fmmd_ILP,0.05,1.339295426990989,-,-,-,9.199990590901871
Twitter_small,sex,3,40,FairGreedyFlow,0.05,1.0498255334222333,-,-,-,98.50528824829671
Twitter_small,sex,3,40,Alg2,0.05,1.301969686749403,264.9,0.0,28.07452194259822,28.07452194259822
twitter_small,Sex,3,45,FairFlow,0.05,0.9923491955656703,-,-,-,10.630832176799595
twitter_small,Sex,3,45,fmmd_ILP,0.05,1.3662878790104822,-,-,-,5000.202489547999
twitter_small,Sex,3,45,scalable_fmmd_ILP,0.05,1.3357619785684698,-,-,-,9.893569947799552
Twitter_small,sex,3,45,FairGreedyFlow,0.05,1.0362530695193366,-,-,-,110.79747763859777
Twitter_small,sex,3,45,Alg2,0.05,1.2990756692713075,290.2,0.0,37.82526208350028,37.82526208350028
twitter_small,Sex,3,50,FairFlow,0.05,1.0183123381724661,-,-,-,12.262831049198576
twitter_small,Sex,3,50,fmmd_ILP,0.05,1.3574773645532419,-,-,-,3516.3356171490013
twitter_small,Sex,3,50,scalable_fmmd_ILP,0.05,1.3269247782177043,-,-,-,10.873969389198464
Twitter_small,sex,3,50,FairGreedyFlow,0.05,1.0230855248724344,-,-,-,121.9896745749007
Twitter_small,sex,3,50,Alg2,0.05,1.3003163055486486,315.1,0.0,42.7969794315999,42.7969794315999
celebA_small,Sex,2,5,FairSwap,0.05,118730.28690420005,-,-,-,68.17773324980517
celebA_small,Sex,2,5,FairFlow,0.05,62121.600864399996,-,-,-,53.755344337699356
celebA_small,Sex,2,5,fmmd_ILP,0.05,140000.7691420001,-,-,-,4923.014874875997
celebA_small,Sex,2,5,scalable_fmmd_ILP,0.05,116270.49983450006,-,-,-,93.55991864819953
celebA_small,Sex,2,5,scalable_fmmd_modified_greedy,0.05,115883.60261700008,-,-,-,90.91125719260017
celebA_small,Sex,2,5,FairGreedyFlow,0.05,48762.36636629997,-,-,-,4.47304075939901
celebA_small,Sex,2,5,Alg1,0.05,108095.54413129995,22.1,0.0,95.90798742429615,95.90798742429615
celebA_small,Sex,2,5,Alg2,0.05,95054.66448779996,33.9,0.0,137.90333400259843,137.90333400259843
celebA_small,Sex,2,10,FairSwap,0.05,101457.31826099995,-,-,-,130.1658360018002
celebA_small,Sex,2,10,FairFlow,0.05,55540.68270860001,-,-,-,104.63531738419988
celebA_small,Sex,2,10,fmmd_ILP,0.05,129818.16405400017,-,-,-,4775.462311520008
celebA_small,Sex,2,10,scalable_fmmd_ILP,0.05,106959.33554709986,-,-,-,204.2480787027991
celebA_small,Sex,2,10,scalable_fmmd_modified_greedy,0.05,117414.28128019985,-,-,-,199.17573087959607
celebA_small,Sex,2,10,FairGreedyFlow,0.05,45554.57481710003,-,-,-,12.41293302980048
celebA_small,Sex,2,10,Alg1,0.05,94873.26258270002,45.7,0.0,134.48147549220158,134.48147549220158
celebA_small,Sex,2,10,Alg2,0.05,93216.5613874,70.2,0.0,214.40610217020003,214.40610217020003
